RecipeId,Name,RecipeCategory,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,CookTime,PrepTime,TotalTime,Review_Class,IngredientsCount,minimum_rating,maximum_rating,mean_of_rating
135802,Earth Friendly All Purpose Cleaner,Household Cleaner,5.0,32.0,1.2,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,40.0,0,2,2,average,2,4.0,5.0,4.862068965517241
288923,Fish Fillet With Garlic Butter and Black Olives,Halibut,5.0,8.0,420.9,32.3,15.9,123.3,981.5,6.4,1.5,0.3,27.3,4.0,25,15,40,average,7,4.0,5.0,4.75
58126,Microwave Sliced Baked Potatoes,Potato,5.0,16.0,250.3,8.7,5.5,24.0,705.8,37.4,4.7,1.7,6.8,4.0,16,15,31,average,7,3.0,5.0,4.8
248550,Pan-Fried Asparagus,Cheese,5.0,6.0,355.2,36.8,16.5,61.0,1382.3,6.3,2.4,1.5,3.3,2.0,15,10,25,average,6,0.0,5.0,4.153846153846153
209142,Cranberry Pecan Salad With Feta Cheese,Lunch/Snacks,5.0,7.0,287.7,26.6,6.0,25.3,337.4,8.7,4.2,3.4,7.7,1.0,0,5,5,average,4,0.0,5.0,4.0
220226,Hot Butternut Oatmeal,Breakfast,5.0,5.0,187.0,2.6,0.5,0.0,10.3,35.3,5.4,2.1,7.2,1.0,0,5,5,average,3,0.0,5.0,2.8
7098,Pork Chops Dijon,Pork,4.5,46.0,518.6,31.6,9.5,170.8,167.8,2.7,0.5,1.2,52.3,4.0,0,0,18,average,3,0.0,5.0,4.363636363636363
187047,Cheesy Potato Bell Pepper Chowder,Chowders,5.0,6.0,263.9,16.5,10.1,47.4,598.0,17.7,1.8,2.8,11.5,10.0,30,15,45,average,14,4.0,5.0,4.833333333333333
111972,Swedish Heirloom Cookies,Dessert,5.0,7.0,260.2,18.0,5.7,15.2,150.6,21.6,1.7,8.0,4.1,16.0,12,10,22,average,8,4.0,5.0,4.714285714285714
271704,Cookies and Cream Fudge/Oreo Cookie Fudge,Candy,5.0,23.0,110.2,5.1,2.9,8.1,51.3,15.8,0.1,13.2,0.8,60.0,60,20,80,average,6,3.0,5.0,4.727272727272728
57277,Tabbouleh Wrapped in Romaine Leaves,Lemon,5.0,5.0,105.0,7.5,1.1,0.0,477.5,9.0,2.6,3.0,2.0,15.0,0,30,30,average,18,5.0,5.0,5.0
159170,Apple Oatmeal Bread,Quick Breads,5.0,11.0,364.7,13.3,1.4,37.2,207.0,58.1,4.5,31.2,6.0,10.0,60,15,75,average,17,4.0,5.0,4.727272727272728
56192,Broccoli and Bacon,Vegetable,5.0,5.0,224.4,11.7,3.7,15.4,375.5,22.7,4.0,3.3,8.7,4.0,15,15,30,average,3,5.0,5.0,5.0
57096,Pineapple Bundt Cake,Dessert,5.0,8.0,135.7,8.4,2.0,70.5,130.4,12.6,0.3,10.8,2.7,12.0,55,5,60,average,4,4.0,5.0,4.875
93900,Faux Ta Toes - Low Carb Mashed Potato Substitute,Cauliflower,4.5,9.0,155.9,13.3,8.3,41.6,140.6,6.1,2.4,2.4,4.8,6.0,10,0,10,average,2,0.0,5.0,4.0
470631,Perfect Marinade,Asian,5.0,5.0,101.9,5.4,0.8,0.0,606.2,12.8,0.1,12.0,1.3,5.0,180,10,190,average,5,3.0,5.0,4.6
62987,Pasta With Eggplant (Aubergine),Vegetable,4.5,10.0,426.8,11.5,1.6,0.0,261.6,70.2,7.5,8.1,12.3,6.0,40,10,50,average,8,2.0,5.0,4.5
246488,Greek Pasta Salad,Greek,5.0,5.0,157.3,6.1,3.1,20.0,353.6,18.7,2.5,0.8,7.3,12.0,15,15,30,average,6,5.0,5.0,5.0
380136,"Fat Free, Low Cal Biscuits!",Breads,5.0,6.0,85.4,0.5,0.1,1.1,333.4,17.3,0.7,0.6,2.7,6.0,12,4,16,average,4,0.0,5.0,4.166666666666667
307631,Grilled Flat Iron  Steak,Steak,5.0,24.0,257.7,19.7,5.2,61.4,71.5,1.2,0.0,0.8,17.8,6.0,10,10,20,average,4,0.0,5.0,4.086956521739131
81733,"Duck Breasts with Orange, Honey and Tea Sauce",Duck,5.0,5.0,228.4,11.4,6.3,54.9,144.9,20.7,0.2,12.3,12.4,4.0,28,5,33,average,6,5.0,5.0,5.0
19068,Chicken Club Brunch Ring,Chicken,5.0,15.0,295.1,10.0,4.1,64.1,390.7,32.1,2.8,3.6,18.3,8.0,25,20,45,average,9,3.0,5.0,4.785714285714286
48287,Grand Green Bean Casserole,Vegetable,4.5,5.0,130.5,7.3,4.5,21.3,251.6,13.6,2.9,2.1,4.4,6.0,45,15,60,average,9,4.0,5.0,4.2
422004,Scallion Fried Rice,One Dish Meal,5.0,7.0,363.1,9.9,2.2,211.5,74.0,55.4,1.2,1.0,11.2,1.0,5,5,10,average,3,5.0,5.0,5.0
411238,Italian Breaded Tilapia,High Protein,5.0,12.0,269.5,6.4,1.7,66.8,953.4,22.3,1.5,3.1,30.5,4.0,20,10,30,average,2,0.0,5.0,4.2727272727272725
140691,Rooibos Chai,Beverages,4.5,13.0,51.0,1.4,0.8,4.1,22.1,8.6,0.2,8.5,1.4,4.0,20,5,25,average,7,2.0,5.0,4.153846153846153
118145,Chocolate Chip Blonde Brownies,Bar Cookie,4.5,44.0,154.7,6.4,3.8,25.7,100.5,24.0,0.6,17.2,1.7,24.0,20,15,35,average,8,0.0,5.0,3.9318181818181817
138455,Mexican Coffee,Beverages,5.0,11.0,124.5,0.8,0.5,2.3,11.1,13.8,0.0,13.6,0.3,1.0,3,5,8,average,2,4.0,5.0,4.909090909090909
350793,Usmc Sos,One Dish Meal,5.0,5.0,236.8,16.0,7.2,65.2,216.3,6.2,0.2,0.6,16.3,6.0,30,10,40,average,8,0.0,5.0,4.0
112559,Lentil Walnut Burgers,Lunch/Snacks,4.0,7.0,369.6,30.0,3.8,46.5,87.5,18.8,5.4,1.9,9.9,4.0,20,20,40,average,8,0.0,5.0,3.1666666666666665
63586,Cilantro-Curry Chicken Salad,Lunch/Snacks,5.0,8.0,467.8,29.1,5.4,120.3,526.2,14.9,0.5,3.9,35.8,4.0,0,15,15,average,6,0.0,5.0,4.125
168726,Baby Potatoes With Fresh Dill,Potato,4.5,6.0,235.1,7.0,1.0,0.0,13.8,39.8,5.0,1.8,4.6,6.0,0,10,10,average,5,4.0,5.0,4.5
214004,Mediterranean Feta Dip,Cheese,5.0,12.0,122.6,9.8,4.1,21.2,319.5,5.1,1.0,2.7,5.0,10.0,0,10,10,average,7,0.0,5.0,4.583333333333333
80969,Spinach and Feta Puff Pie,Savory Pies,4.5,5.0,396.1,27.4,8.4,26.2,279.7,30.3,2.0,1.4,8.2,16.0,30,15,45,average,10,4.0,5.0,4.4
115987,Easy Chicken Satay,Chicken,5.0,5.0,274.2,16.4,2.7,58.1,591.8,10.4,0.8,6.2,21.3,5.0,10,30,40,average,3,5.0,5.0,5.0
390848,Persian Rice Cookies (Naan Berenji),Dessert,4.5,8.0,120.1,4.4,0.5,18.6,11.7,18.3,0.5,4.0,1.7,20.0,22,35,57,average,8,0.0,5.0,3.25
118005,Lightened up Gingerbread Cake,Dessert,4.5,15.0,103.1,0.7,0.2,18.6,137.9,22.8,0.9,11.3,2.1,10.0,30,10,40,average,10,1.0,5.0,4.285714285714286
48804,Baklava,Dessert,5.0,6.0,194.5,12.4,4.3,13.6,191.2,19.4,1.4,10.0,3.2,36.0,50,30,80,good,7,5.0,5.0,5.0
13994,Best Ever Collard Greens,Collard Greens,5.0,34.0,118.7,2.4,0.5,0.0,792.8,16.2,8.2,2.4,11.1,8.0,180,30,210,average,4,3.0,5.0,4.647058823529412
287545,Charred Jalapeno Poppers,Potluck,5.0,16.0,144.8,14.1,5.6,27.9,225.6,1.1,0.2,0.7,3.4,20.0,30,40,70,average,2,0.0,5.0,4.066666666666666
426068,Black Forest Coffee,Beverages,5.0,9.0,100.9,2.6,1.1,0.3,100.6,18.0,0.8,9.9,1.4,1.0,0,15,15,average,4,4.0,5.0,4.777777777777779
21428,3 Ingredient Garlic Bread,Breads,5.0,21.0,345.8,17.6,10.2,40.7,569.7,39.9,2.3,0.2,6.9,6.0,10,6,16,average,2,1.0,5.0,4.714285714285714
484232,Slow Cooker Chicken Tikka Masala,Chicken Breast,4.5,20.0,404.2,24.5,11.7,125.2,974.7,21.8,3.8,10.5,26.9,6.0,480,15,495,average,21,0.0,5.0,3.736842105263158
159935,Better Than Bubbe's Matzo Ball Soup,Stocks,5.0,8.0,592.0,38.4,11.1,232.2,917.7,22.6,2.9,4.2,37.4,8.0,205,55,260,average,20,0.0,5.0,4.0
219070,Pork &amp; Apple Schnitzel,Pork,4.5,9.0,262.9,3.0,0.7,0.0,413.2,51.8,3.3,3.4,7.4,4.0,6,10,16,average,3,3.0,5.0,4.333333333333333
122327,Strawberries Dusted With Cardamom Sugar,Dessert,5.0,7.0,121.3,0.5,0.0,0.0,1.9,30.2,3.3,25.4,1.2,6.0,0,10,10,average,4,4.0,5.0,4.857142857142857
82237,Carolyn's Gorp,Lunch/Snacks,5.0,8.0,493.7,32.7,8.2,5.3,331.4,42.1,5.5,29.6,13.5,12.0,0,5,5,average,3,4.0,5.0,4.875
222469,Garlicky Chicken Foil Packets,One Dish Meal,4.0,9.0,185.7,4.0,0.8,70.3,149.4,8.1,1.3,2.6,28.1,4.0,30,10,40,average,7,2.0,5.0,4.0
188627,Cherry and Cream Scones,Scones,5.0,7.0,180.2,9.0,5.4,34.8,207.3,21.3,0.6,2.8,3.4,16.0,15,12,27,average,12,5.0,5.0,5.0
219814,Strawberry Agua Fresca,Beverages,5.0,17.0,68.7,0.3,0.0,0.0,4.9,17.2,2.2,13.7,0.8,8.0,0,5,5,average,4,0.0,5.0,4.6875
85780,Baked Lemon Chicken,Chicken Breast,5.0,22.0,271.5,12.5,6.3,98.6,767.7,11.2,0.8,1.1,27.4,4.0,30,10,40,average,7,3.0,5.0,4.545454545454546
227494,Chocolate Oreo Rice Krispies Squares (Microwave),Bar Cookie,5.0,5.0,136.8,4.7,2.3,8.1,148.0,23.2,0.6,11.1,1.4,20.0,3,5,8,average,4,5.0,5.0,5.0
491452,Oven-Barbecued Asian Chicken,Chicken Breast,5.0,7.0,382.0,22.2,6.0,138.6,531.7,12.1,2.0,5.5,32.3,4.0,60,20,80,average,10,5.0,5.0,5.0
114531,Pork and Rice Salad,White Rice,5.0,5.0,170.9,4.3,2.3,10.0,271.0,28.6,4.4,5.5,5.4,6.0,0,15,15,average,9,3.0,5.0,4.6
87427,Jambalaya,One Dish Meal,5.0,7.0,282.3,13.6,4.3,26.5,536.1,31.2,2.0,2.5,8.4,12.0,45,15,60,average,14,4.0,5.0,4.833333333333333
175801,Tomato and Bocconcini Salad,Cheese,5.0,11.0,314.6,26.5,9.4,44.8,362.7,6.7,1.7,4.2,13.8,4.0,0,10,10,average,8,5.0,5.0,5.0
389301,&quot;subway&quot; White Chocolate Macadamia Nut Cookies,Dessert,4.5,15.0,221.8,13.0,6.8,33.5,181.8,24.9,0.6,16.0,2.3,48.0,10,10,20,average,9,0.0,5.0,3.571428571428572
22768,Unbelievably Delicious Macaroni Pie,One Dish Meal,5.0,16.0,617.6,32.7,19.8,117.8,584.2,54.2,2.7,3.5,26.5,8.0,30,40,70,average,11,0.0,5.0,4.375
148060,Almond Roca Cookies,Dessert,5.0,14.0,224.4,12.6,6.5,31.3,140.0,25.9,0.9,18.1,2.8,36.0,22,30,52,average,8,0.0,5.0,4.642857142857143
159144,St. Patrick's Day Crispy Treats,Dessert,5.0,6.0,82.1,2.0,0.4,0.0,71.0,15.7,0.1,7.5,0.7,24.0,15,15,30,average,3,0.0,5.0,4.166666666666667
386970,Creamy Cheesy Chicken Enchiladas,Chicken Breast,5.0,5.0,519.4,31.0,14.1,133.3,323.9,23.8,3.0,2.8,36.2,4.0,25,30,55,average,6,0.0,5.0,3.8
326464,Iceberg Lettuce Wedges W/Creamy Blue Cheese Dressing,< 15 Mins,5.0,8.0,461.3,39.4,14.8,66.5,874.0,20.9,1.7,8.8,9.1,4.0,0,5,5,average,8,5.0,5.0,5.0
16927,Mystery Pecan Pie,Pie,5.0,11.0,532.6,31.8,9.2,124.2,535.2,58.1,2.5,26.6,7.8,8.0,40,10,50,average,10,0.0,5.0,4.1
82777,Roasted Butternut Squash in Brown Butter and Nutmeg,Vegetable,5.0,17.0,239.1,15.7,6.5,22.9,85.3,26.7,4.6,5.0,2.4,4.0,45,5,50,average,4,0.0,5.0,4.235294117647058
11969,Mexican Pinwheels,Lunch/Snacks,5.0,40.0,82.0,5.5,2.9,14.7,158.5,6.0,0.5,0.7,2.2,42.0,0,20,20,average,8,0.0,5.0,4.575
111656,Ham and Swiss Dijon Braid,Yeast Breads,5.0,5.0,388.2,13.6,6.9,70.5,913.3,45.1,2.9,3.1,20.5,10.0,35,30,65,average,11,0.0,5.0,3.8
147539,Curry Cream of Cauliflower Cheese Soup,Cauliflower,5.0,5.0,213.7,15.8,9.6,46.1,543.6,8.1,2.0,3.1,8.5,8.0,20,10,30,average,12,5.0,5.0,5.0
181422,Mexicorn,Corn,5.0,5.0,259.5,7.4,3.9,15.3,55.1,49.7,6.9,9.4,7.2,4.0,15,10,25,average,4,0.0,5.0,3.8
11852,Grape Juice Cocktail,Beverages,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10,10,average,2,0.0,5.0,4.384615384615385
220152,Red White and Blue Trifle,Dessert,5.0,5.0,212.2,11.8,5.7,15.9,110.3,25.2,1.8,8.4,3.1,12.0,0,20,20,average,6,4.0,5.0,4.8
31690,Bow Ties And Scallops,One Dish Meal,5.0,10.0,192.5,8.8,1.6,32.3,114.3,17.0,1.2,1.6,11.4,4.0,7,10,17,average,7,4.0,5.0,4.5555555555555545
408618,Egg Drop Soup (With a Twist),< 30 Mins,5.0,6.0,59.1,2.4,0.5,0.0,213.7,5.4,0.9,1.3,5.3,4.0,20,10,30,average,5,0.0,5.0,4.166666666666667
351013,Frank's Redhot Buffalo Chicken Wings,Chicken,5.0,14.0,512.4,40.5,15.0,172.8,724.9,0.3,0.1,0.2,34.9,6.0,25,10,35,average,5,0.0,5.0,3.928571428571429
104814,Cornbread - Dairy Free,Breads,4.5,22.0,217.9,9.8,1.3,0.0,379.0,30.6,1.5,6.4,2.9,8.0,20,5,25,average,7,0.0,5.0,3.727272727272727
60115,Pineapple Mimosa (And Kid Friendly Version),Punch Beverage,5.0,5.0,87.7,0.0,0.0,0.0,2.0,21.9,0.2,21.3,0.4,12.0,0,5,5,average,4,5.0,5.0,5.0
23133,Mexicali Hot Dogs,Lunch/Snacks,5.0,12.0,458.6,32.7,13.7,62.5,1135.3,25.3,3.0,3.5,16.4,4.0,30,5,35,average,2,0.0,5.0,4.416666666666667
51868,My Favorite Sloppy Joes!,One Dish Meal,5.0,5.0,260.7,13.9,5.1,79.1,682.9,7.2,1.4,2.7,25.3,8.0,30,20,50,average,5,0.0,5.0,4.0
270651,Homemade &quot;jello&quot; (Gelatine),Lunch/Snacks,5.0,6.0,21.8,0.0,0.0,0.0,3.6,4.3,0.0,4.3,1.5,4.0,180,5,185,average,3,0.0,5.0,4.166666666666667
77202,Easy Pumpkin Dessert,Dessert,5.0,6.0,218.8,11.0,4.1,33.3,278.2,27.4,0.9,16.0,3.9,24.0,40,10,50,average,9,0.0,5.0,4.0
59227,Olive Garden Minestrone Soup,Cheese,2.5,20.0,162.3,5.2,3.0,12.2,234.6,24.8,4.4,3.5,4.6,10.0,180,20,200,average,19,0.0,5.0,2.1578947368421053
109587,Chocolate Almond English Toffee,Candy,5.0,56.0,212.9,15.1,8.1,26.9,90.5,18.5,1.0,16.1,2.1,20.0,60,30,90,average,3,0.0,5.0,4.518518518518519
23170,Roasted Potatoes With Rosemary and Sea Salt,Potato,5.0,19.0,179.9,10.3,1.4,0.0,589.5,20.0,2.2,1.2,2.5,2.0,30,15,45,average,6,4.0,5.0,4.947368421052632
156655,Turkey Salad Sandwiches,Lunch/Snacks,5.0,6.0,487.4,25.8,9.4,101.0,474.9,37.1,2.6,10.2,26.4,4.0,30,10,40,average,9,5.0,5.0,5.0
126236,Beefy Salsa Macaroni and Velveeta Cheese,Cheese,4.5,33.0,370.3,16.1,7.2,66.3,787.8,32.9,2.3,4.8,22.9,6.0,15,5,20,average,5,0.0,5.0,4.28125
90638,Simple Cauliflower Stir-fry,Lunch/Snacks,5.0,5.0,97.7,6.9,1.2,0.0,43.4,8.1,3.6,3.5,2.9,4.0,5,20,25,average,3,4.0,5.0,4.8
65161,Southwestern Grilled Catfish,Catfish,5.0,11.0,246.1,13.7,3.1,79.9,1274.3,2.9,1.7,0.5,27.2,4.0,10,10,20,average,8,0.0,5.0,4.4444444444444455
412473,T. V. P. Sausage Crumbles (Vegetarian/Vegan/Gluten-Free),Breakfast,5.0,11.0,14.6,0.3,0.0,0.0,2.5,2.4,0.9,0.6,1.3,8.0,5,5,10,average,11,0.0,5.0,4.454545454545454
328318,Cream Cheese and Nutella Filled Pound Cake,Dessert,5.0,5.0,259.5,15.4,7.0,70.8,149.1,27.4,1.1,13.4,3.5,12.0,0,10,10,average,2,5.0,5.0,5.0
176613,Italian Green Beans,Vegetable,4.5,7.0,53.7,1.8,0.9,5.5,367.3,7.7,2.3,3.3,3.1,4.0,15,10,25,average,3,4.0,5.0,4.285714285714286
51853,Lemon Pound Cake,Dessert,5.0,27.0,287.0,12.8,7.7,69.6,35.3,40.6,0.4,25.6,3.3,24.0,40,20,60,average,10,1.0,5.0,4.814814814814816
323312,Spiced Mocha Latte,Beverages,5.0,9.0,402.7,28.9,17.6,53.3,86.9,35.5,2.6,23.5,7.4,4.0,15,0,15,average,5,2.0,5.0,4.5555555555555545
41518,Scalloped Potatoes W/Ham,Potato,5.0,6.0,325.2,10.9,3.4,31.7,604.9,42.7,4.7,2.9,14.7,4.0,90,30,120,average,4,4.0,5.0,4.833333333333333
375307,Easy Chicken and Cheese Enchiladas,< 60 Mins,4.5,13.0,266.6,13.1,5.7,22.4,964.4,29.7,2.5,3.6,8.4,6.0,40,10,50,average,7,2.0,5.0,4.461538461538462
194061,Mozzarella and Basil With Marinara Sauce,Cheese,5.0,5.0,105.2,6.3,3.1,17.9,382.7,6.2,0.2,4.7,6.0,10.0,10,5,15,average,3,5.0,5.0,5.0
316815,Mixed Apple Salad over Greens,Salad Dressings,5.0,5.0,159.9,8.8,3.5,14.0,252.1,18.9,1.6,15.5,3.4,4.0,0,15,15,average,10,4.0,5.0,4.6
318008,Susan's Sweet and Tangy Meatloaf,Meat,5.0,8.0,199.4,6.7,2.6,63.3,234.7,21.5,0.4,13.3,13.4,8.0,50,15,65,average,9,0.0,5.0,4.25
31457,Chicken Alfredo,One Dish Meal,5.0,5.0,237.8,14.5,5.0,59.8,138.9,8.0,1.4,3.6,18.7,4.0,25,15,40,average,12,4.0,5.0,4.8
370799,Vampire Cookies,Dessert,4.0,6.0,117.2,6.0,3.7,23.0,80.2,14.8,0.3,7.4,1.1,24.0,30,60,90,average,6,1.0,5.0,4.0
178039,Tofu Chocolate &quot;ice Cream&quot;,Frozen Desserts,4.5,5.0,85.7,3.8,0.8,0.0,6.8,8.9,1.9,4.0,6.6,4.0,120,0,120,average,3,4.0,5.0,4.5
206524,Chicken Tuna Salad,Tuna,5.0,10.0,253.3,9.6,2.0,37.5,267.0,27.8,1.1,19.2,15.7,8.0,0,5,5,average,6,4.0,5.0,4.666666666666667
178700,Green Beans With Bacon and Shallots,Pork,5.0,11.0,102.7,6.6,3.2,13.5,91.8,9.7,3.1,3.7,3.1,10.0,0,20,20,average,4,4.0,5.0,4.818181818181818
156102,Soft Rolled Sugar Cookies,Dessert,5.0,7.0,70.5,3.4,1.2,10.3,43.4,9.2,0.2,4.2,0.9,48.0,28,15,43,average,8,3.0,5.0,4.714285714285714
110067,Easy Pita Bread Pizza,Lunch/Snacks,5.0,25.0,249.0,7.0,3.8,22.1,497.2,34.0,1.3,1.1,11.7,1.0,5,5,10,average,4,0.0,5.0,4.458333333333333
268085,Old Fashioned Oatmeal Pancakes,Breakfast,4.5,6.0,214.1,8.8,1.9,55.3,390.8,26.1,2.3,6.6,7.7,4.0,10,10,20,average,11,3.0,5.0,4.5
342231,Turkey Spaghetti Casserole,One Dish Meal,5.0,15.0,346.8,13.3,6.0,20.2,1232.1,42.6,2.5,4.5,14.0,4.0,80,5,85,average,11,0.0,5.0,4.133333333333334
112925,Iron Mike's Mocha Syrup - Chocolate Syrup for Espresso Drinks,Beverages,5.0,19.0,109.1,0.7,0.3,0.0,2.1,23.8,1.7,20.0,1.2,20.0,0,5,5,average,3,0.0,5.0,3.6842105263157885
95115,Chicken and Rice Bake,One Dish Meal,5.0,6.0,328.4,8.6,1.9,75.5,676.1,32.1,1.3,1.4,29.1,4.0,45,15,60,average,6,4.0,5.0,4.666666666666667
437832,Slaw Taco Skillet,Meat,5.0,7.0,435.3,11.7,4.6,63.6,1331.1,48.5,6.7,9.6,34.0,5.0,15,10,25,average,7,4.0,5.0,4.714285714285714
397218,Onion Bread for the Abm,Yeast Breads,5.0,15.0,165.8,2.6,1.5,6.3,314.5,30.9,1.3,3.7,4.3,12.0,180,5,185,average,9,0.0,5.0,4.666666666666667
382090,Best Easy Blueberry Crumb Muffins,Quick Breads,4.5,5.0,289.8,11.8,3.1,31.5,243.3,43.4,1.1,24.2,3.5,18.0,20,10,30,average,11,1.0,5.0,4.2
31147,Chive Baked Salmon,Vegetable,5.0,11.0,419.1,28.4,10.0,131.5,187.0,2.7,0.5,1.0,36.6,4.0,15,15,30,average,8,0.0,5.0,4.2727272727272725
99476,The Best Easy Beef and Broccoli Stir-Fry,One Dish Meal,5.0,829.0,150.1,7.1,0.9,0.0,731.4,20.0,0.6,7.8,3.5,4.0,10,15,25,average,12,0.0,5.0,4.264294790343075
51891,Curried Chicken Breast,Curries,5.0,28.0,198.7,12.2,3.6,50.2,327.7,5.7,0.6,1.8,16.1,8.0,20,15,35,average,7,0.0,5.0,4.285714285714286
50136,Warm Herbed Potato Salad,< 60 Mins,5.0,5.0,384.7,20.5,2.9,0.0,594.3,47.1,4.5,2.4,4.5,4.0,25,15,40,average,7,4.0,5.0,4.6
90402,Kato's  Easy Banana Cake,Dessert,5.0,33.0,254.1,9.3,5.5,53.5,271.3,39.3,1.2,19.9,4.1,12.0,60,10,70,average,12,0.0,5.0,4.787878787878788
97745,Jamaican Rice and Peas,Long Grain Rice,5.0,48.0,285.9,3.9,3.1,0.0,639.2,55.7,1.2,11.1,6.7,8.0,120,1,121,average,13,0.0,5.0,4.704545454545454
308248,Cucumber Bruschetta (No Bread),Low Protein,5.0,8.0,93.7,7.5,1.1,0.0,5.3,7.6,3.8,1.8,1.5,4.0,0,10,10,average,7,4.0,5.0,4.75
172546,Cauliflower in a Caper Vinaigrette,Cauliflower,5.0,7.0,161.2,13.7,1.9,0.0,171.6,9.0,3.8,3.5,3.1,4.0,10,10,20,average,8,3.0,5.0,4.714285714285714
114960,Rick's Crock Pot Smothered Steak,Steak,4.0,5.0,500.4,25.9,9.6,140.3,1477.6,12.4,1.0,3.1,52.2,6.0,480,15,495,average,4,3.0,4.0,3.6
158333,Spinach Quiche,Savory Pies,5.0,34.0,307.5,22.9,10.8,180.4,374.7,11.5,0.9,0.8,14.2,8.0,35,20,55,average,7,0.0,5.0,4.088235294117647
23222,Old-Fashioned Cream of Tomato Soup,Lunch/Snacks,5.0,9.0,291.6,28.1,17.4,96.8,191.3,8.9,1.2,6.0,2.8,8.0,60,10,70,average,7,4.0,5.0,4.666666666666667
39097,Caramel Chocolate Bars,Bar Cookie,5.0,63.0,384.4,18.8,6.5,0.1,363.0,54.8,2.6,28.5,3.8,20.0,25,5,30,average,8,0.0,5.0,4.8
88560,Berries with Banana Cream,Dessert,5.0,5.0,164.1,8.6,5.0,16.9,22.2,21.7,3.6,13.0,2.6,2.0,0,10,10,average,5,5.0,5.0,5.0
310181,Grandma's  Scones,Scones,5.0,6.0,438.6,20.0,12.1,66.1,519.7,60.7,2.5,17.4,5.8,12.0,15,15,30,average,9,4.0,5.0,4.666666666666667
74446,Chicken Fusilli Toss,One Dish Meal,5.0,5.0,509.6,26.3,2.8,43.9,391.6,44.0,4.3,8.7,27.5,3.0,15,10,25,average,12,4.0,5.0,4.5
280819,Crusty Crunchy Cheddar Cabbage Casserole,Cheese,4.5,5.0,294.5,23.4,12.2,54.6,670.6,14.6,1.0,3.4,8.1,10.0,45,10,55,average,8,0.0,5.0,3.4
289070,Strawberry and Cream Cheese Parfait,Dessert,5.0,11.0,136.3,6.6,3.3,19.3,87.5,16.7,1.6,14.4,3.9,6.0,0,15,15,average,4,5.0,5.0,5.0
19655,Creamless Broccoli Soup,Grains,5.0,30.0,119.6,4.3,0.4,0.0,333.1,18.3,4.2,5.0,4.1,4.0,50,10,60,average,13,0.0,5.0,4.620689655172415
202036,Best Ever White Bread  (Abm),Yeast Breads,5.0,18.0,205.5,3.4,1.9,8.9,419.1,37.7,1.4,4.3,5.6,12.0,120,5,125,average,6,1.0,5.0,4.5555555555555545
7667,Zaney's Simple Garlickly Baked Chicken,Chicken Breast,5.0,11.0,252.2,8.5,2.5,47.6,258.5,22.6,1.4,3.3,20.1,4.0,30,10,40,average,6,4.0,5.0,4.636363636363637
87860,Roasted Asparagus With Balsamic Brown Butter Sauce,Vegetable,5.0,30.0,89.2,6.4,2.8,10.2,230.6,6.5,3.0,2.1,3.9,6.0,12,5,17,average,6,3.0,5.0,4.833333333333333
271115,Hot Chocolate Martini,Beverages,5.0,6.0,120.3,2.0,1.2,6.8,39.3,10.8,0.8,9.4,3.0,1.0,0,5,5,average,4,5.0,5.0,5.0
385298,Parslied Egg Noodles,Hungarian,5.0,7.0,287.4,10.2,5.5,68.2,14.0,40.8,1.9,1.1,8.2,6.0,5,10,15,average,4,3.0,5.0,4.571428571428571
124056,Braciola - Braciole (Italian Stuffed Beef Rolls),Steak,5.0,14.0,573.2,30.1,10.9,111.1,1269.8,35.4,6.3,20.4,38.6,4.0,120,20,140,average,5,0.0,5.0,4.153846153846153
80153,Cinnamon Roasted Almonds,Dessert,5.0,13.0,231.0,17.7,1.3,0.0,40.2,14.1,4.4,7.6,7.8,16.0,60,15,75,average,4,0.0,5.0,4.166666666666667
126523,Comforting Chicken & Rice Soup,Chicken,5.0,9.0,100.6,0.8,0.2,13.3,165.6,17.1,1.0,1.3,5.5,6.0,20,10,30,average,10,4.0,5.0,4.5555555555555545
34872,Golden Onion Soup,Cheese,5.0,6.0,353.8,27.2,16.6,81.5,639.0,14.3,0.9,2.9,13.8,6.0,11,30,41,average,7,5.0,5.0,5.0
31971,Mock Wonton Soup,Lunch/Snacks,4.5,9.0,311.6,9.1,3.6,34.0,1505.9,38.0,1.7,1.6,19.2,6.0,15,5,20,average,1,0.0,5.0,4.0
18583,French Potatoes,Potato,4.5,77.0,172.3,3.3,2.0,8.6,40.2,32.7,4.2,2.5,4.0,4.0,14,10,24,average,5,0.0,5.0,4.413333333333333
127522,Kumquat's Spicy Oriental Stir-Fry,One Dish Meal,5.0,11.0,349.6,5.4,1.0,0.2,920.8,55.1,4.4,7.0,11.1,4.0,0,35,35,average,13,0.0,5.0,4.181818181818182
116033,"Pan Toasted Bread With Ham,  Pineapple and Cheese",Lunch/Snacks,5.0,9.0,296.5,14.8,8.9,36.4,677.3,28.4,1.8,9.3,13.5,1.0,8,5,13,average,5,4.0,5.0,4.777777777777779
