RecipeId,Review_Class
479771,average
479776,average
479780,average
479783,very good
479785,average
479808,average
479811,average
479812,average
479814,average
479817,average
479823,good
479828,average
479832,average
479837,average
479838,average
479840,average
479845,average
479846,average
479847,good
479848,good
479852,average
479854,average
479856,average
479857,average
479861,average
479862,average
479864,average
479866,good
479873,average
479876,average
479879,good
479880,average
479884,average
479885,average
479886,average
479887,average
479888,average
479890,average
479891,good
479892,average
479895,average
479897,average
479900,average
479903,average
479906,average
479907,average
479915,good
479919,good
479923,average
479925,average
479929,average
479932,average
479936,average
479938,average
479939,average
479942,average
479945,average
479946,average
479949,average
479951,average
479952,good
479953,good
479954,good
479957,average
479966,good
479967,average
479968,average
479969,average
479970,average
479971,average
479972,average
479973,average
479974,average
479975,average
479976,average
479978,average
479981,average
479982,average
479984,average
479986,average
479988,average
479989,good
479991,average
479992,average
480006,average
480007,good
480008,average
480009,average
480010,average
480012,average
480014,average
480016,very good
480018,average
480019,average
480020,average
480021,average
480022,average
480023,good
480037,good
480044,average
480046,average
480048,good
480049,average
480056,average
480063,average
480070,average
480071,average
480075,average
480082,average
480085,average
480089,average
480092,average
480094,average
480095,average
480098,average
480105,good
480107,average
480108,average
480112,average
480122,average
480126,average
480127,good
480130,average
480137,average
480155,good
480160,average
480161,average
480163,good
480171,average
480172,average
480179,average
480182,average
480183,average
480185,average
480186,average
480188,average
480192,average
480194,average
480195,average
480197,average
480199,average
480200,average
480202,very good
480214,average
480215,average
480219,average
480220,average
480221,average
480223,average
480224,average
480225,average
480228,good
480229,average
480230,good
480231,average
480232,good
480241,average
480247,very good
480253,good
480254,average
480258,average
480260,poor
480265,average
480273,average
480284,average
480285,average
480286,average
480288,average
480289,average
480290,average
480292,average
480293,good
480302,good
480305,average
480308,average
480310,average
480311,average
480312,average
480313,average
480316,average
480328,average
480335,average
480338,average
480339,average
480340,good
480341,average
480347,average
480351,average
480356,average
480363,average
480364,average
480365,average
480368,average
480369,average
480372,average
480377,average
480389,average
480393,good
480397,average
480401,average
480420,poor
480423,average
480424,average
480430,average
480437,average
480447,poor
480448,average
480456,average
480463,good
480466,good
480468,average
480470,average
480474,good
480475,average
480476,average
480478,good
480481,average
480482,average
480484,average
480490,average
480491,average
480494,average
480495,good
480496,good
480497,average
480520,average
480521,average
480523,average
480525,average
480526,average
480547,average
480551,good
480552,average
480558,average
480563,average
480564,average
480568,average
480571,average
480572,average
480575,average
480579,average
480582,average
480583,average
480584,good
480585,good
480593,average
480594,average
480606,average
480614,good
480626,average
480634,average
480635,average
480639,average
480641,average
480642,average
480649,average
480653,average
480671,good
480674,average
480675,average
480679,average
480683,average
480684,average
480685,good
480686,average
480691,good
480693,good
480697,average
480705,good
480706,average
480711,average
480712,average
480715,average
480723,good
480729,good
480731,average
480732,average
480733,average
480734,average
480741,average
480746,average
480761,average
480765,average
480771,very good
480776,average
480777,average
480779,average
480787,average
480795,average
480800,average
480804,average
480820,average
480824,average
480829,average
480831,average
480844,good
480847,average
480851,good
480852,average
480861,average
480862,average
480867,average
480868,average
480870,average
480871,average
480872,average
480875,good
480882,average
480889,average
480898,average
480903,average
480912,average
480914,average
480919,average
480922,average
480923,average
480925,average
480927,good
480929,average
480930,average
480931,average
480935,average
480943,average
480944,good
480945,average
480947,average
480951,average
480953,average
480955,average
480958,good
480963,average
480965,good
480975,average
480977,average
480986,average
480998,average
481002,average
481004,average
481008,average
481011,average
481012,average
481018,average
481019,average
481022,good
481024,average
481039,good
481041,average
481043,average
481046,good
481047,average
481048,good
481056,good
481057,average
481058,average
481059,good
481061,good
481062,average
481064,average
481066,average
481071,average
481073,good
481075,average
481076,good
481079,average
481082,average
481083,average
481084,average
481093,average
481097,average
481098,average
481105,average
481107,average
481109,average
481110,average
481117,average
481120,average
481123,average
481124,average
481133,average
481134,average
481135,average
481140,average
481146,average
481148,average
481151,good
481152,average
481153,good
481155,average
481157,average
481161,average
481164,very good
481171,very good
481174,average
481179,average
481195,average
481196,average
481202,good
481205,good
481206,average
481211,average
481216,good
481220,average
481224,average
481225,good
481231,average
481233,average
481234,poor
481240,average
481242,average
481246,average
481249,average
481250,average
481255,average
481257,average
481261,average
481262,average
481270,average
481278,average
481279,average
481280,average
481282,average
481285,average
481290,average
481291,average
481298,good
481304,average
481310,average
481311,average
481312,average
481313,good
481315,average
481317,average
481321,average
481322,good
481323,average
481325,average
481327,average
481328,average
481329,average
481332,average
481337,average
481341,average
481345,average
481351,average
481361,good
481362,average
481365,average
481366,average
481368,average
481373,average
481380,average
481383,average
481384,average
481388,average
481390,average
481393,average
481397,average
481399,average
481400,average
481404,average
481407,average
481415,average
481417,average
481418,average
481421,average
481428,good
481431,good
481437,average
481441,average
481450,average
481452,average
481453,average
481459,good
481460,average
481465,average
481466,average
481474,average
481475,average
481477,average
481486,average
481490,average
481498,average
481499,average
481500,average
481501,average
481503,good
481509,good
481517,average
481520,average
481529,average
481531,average
481542,average
481546,average
481547,average
481551,average
481556,average
481558,average
481559,average
481569,average
481570,good
481571,average
481582,good
481584,average
481587,average
481588,average
481597,average
481598,average
481599,good
481603,good
481616,average
481620,average
481621,average
481622,good
481629,average
481640,good
481643,average
481644,average
481645,average
481647,average
481649,average
481679,average
481685,average
481695,average
481698,average
481701,average
481708,average
481710,good
481711,average
481714,average
481716,average
481718,average
481719,average
481720,average
481724,good
481728,average
481734,good
481744,good
481746,average
481752,average
481757,poor
481760,average
481762,good
481766,average
481768,average
481769,very good
481770,average
481774,average
481775,average
481779,good
481780,average
481782,average
481784,average
481786,average
481793,average
481796,average
481805,very good
481809,good
481810,average
481824,average
481829,average
481830,average
481837,average
481841,good
481844,good
481847,good
481848,average
481852,average
481853,good
481867,good
481873,average
481878,good
481882,average
481886,average
481887,average
481888,average
481890,good
481893,average
481894,average
481897,average
481898,average
481899,average
481900,average
481901,good
481903,average
481904,average
481905,average
481909,average
481910,good
481911,average
481913,average
481917,average
481918,average
481920,average
481921,average
481922,average
481923,average
481925,poor
481926,good
481927,average
481937,very good
481943,average
481945,good
481952,average
481953,average
481955,average
481956,good
481958,good
481959,average
481960,average
481961,good
481964,average
481968,average
481970,good
481972,average
481973,average
481978,average
481981,very good
481992,average
481993,average
481995,average
481997,average
481998,good
481999,average
482000,average
482001,average
482003,average
482006,average
482020,average
482021,good
482023,good
482024,good
482026,good
482027,average
482028,average
482030,average
482031,average
482032,average
482033,average
482034,average
482035,average
482036,average
482037,average
482038,good
482040,average
482041,average
482043,average
482047,average
482051,average
482052,average
482053,average
482054,average
482056,average
482057,average
482061,average
482062,average
482064,average
482075,average
482080,average
482082,good
482089,average
482095,good
482100,average
482102,average
482106,average
482107,average
482111,average
482112,good
482114,average
482115,average
482117,average
482120,average
482123,good
482125,good
482126,average
482128,average
482134,average
482136,good
482137,average
482138,average
482144,average
482146,poor
482152,average
482153,good
482159,average
482160,very good
482161,average
482164,average
482166,average
482174,average
482178,average
482183,average
482185,average
482186,good
482188,average
482189,good
482190,average
482191,average
482193,good
482195,average
482197,average
482198,average
482199,good
482200,average
482201,average
482203,average
482205,good
482207,average
482208,good
482209,good
482212,average
482213,average
482214,average
482215,good
482216,average
482217,average
482218,average
482219,average
482220,average
482221,good
482222,good
482223,average
482224,very good
482227,average
482229,average
482235,good
482236,average
482237,average
482239,good
482241,average
482242,average
482243,average
482245,good
482250,average
482252,average
482253,poor
482256,average
482257,average
482261,average
482264,average
482266,average
482269,average
482273,average
482275,average
482276,average
482277,average
482278,average
482279,average
482281,good
482282,average
482283,average
482285,average
482286,average
482289,average
482290,average
482293,average
482294,average
482296,good
482297,good
482302,average
482303,average
482305,average
482308,average
482309,average
482311,good
482313,average
482314,average
482315,average
482322,average
482323,average
482327,good
482336,average
482338,average
482339,average
482342,average
482344,average
482352,average
482353,average
482354,average
482355,average
482359,average
482360,average
482361,average
482368,average
482373,average
482381,average
482385,average
482391,average
482394,average
482395,average
482398,average
482399,average
482400,average
482401,average
482402,average
482403,average
482404,average
482406,average
482407,average
482409,average
482410,average
482411,average
482412,average
482413,average
482415,average
482418,average
482419,average
482423,good
482424,average
482425,average
482426,average
482430,good
482431,average
482439,average
482440,average
482445,average
482448,average
482449,average
482451,average
482453,average
482455,average
482457,good
482458,average
482473,average
482474,average
482481,average
482482,average
482483,average
482484,average
482486,good
482490,average
482492,average
482495,average
482496,average
482500,average
482501,average
482502,average
482504,average
482505,good
482506,good
482507,average
482511,average
482512,good
482517,good
482522,average
482526,average
482528,average
482531,average
482537,good
482538,good
482542,average
482547,average
482548,average
482558,average
482562,good
482570,good
482574,average
482580,average
482581,average
482584,average
482586,average
482589,good
482590,average
482592,average
482594,average
482595,average
482596,average
482607,average
482608,average
482609,average
482610,good
482611,average
482613,average
482614,average
482616,average
482617,average
482618,average
482619,average
482620,average
482622,good
482623,average
482631,good
482637,average
482639,average
482642,average
482645,average
482646,average
482648,average
482649,average
482650,average
482651,average
482652,average
482653,average
482655,average
482658,average
482659,average
482660,good
482664,average
482667,average
482668,good
482670,average
482673,average
482678,average
482681,average
482698,average
482700,average
482701,good
482703,good
482704,good
482705,average
482706,average
482707,average
482708,average
482709,average
482712,average
482716,average
482718,average
482719,average
482720,good
482723,average
482725,average
482727,average
482735,average
482736,average
482737,good
482738,average
482740,average
482741,good
482744,average
482750,good
482751,average
482752,average
482753,average
482755,good
482759,average
482760,average
482761,average
482765,average
482770,good
482773,average
482774,average
482775,average
482776,good
482777,average
482780,average
482784,average
482785,good
482789,average
482792,average
482793,average
482802,good
482803,average
482806,average
482810,average
482811,good
482815,average
482822,average
482825,average
482830,good
482831,average
482833,average
482836,average
482839,average
482840,average
482842,good
482843,average
482844,average
482846,average
482848,average
482850,average
482852,average
482856,average
482858,good
482859,average
482860,average
482861,good
482874,average
482876,average
482879,average
482881,good
482882,average
482883,average
482884,average
482885,average
482886,average
482887,average
482888,average
482889,very good
482890,average
482891,average
482892,average
482899,average
482900,average
482902,good
482903,average
482904,average
482907,average
482918,average
482926,average
482928,average
482933,average
482936,average
482940,average
482943,average
482944,average
482945,poor
482950,average
482951,average
482954,average
482956,average
482961,average
482962,good
482963,average
482965,average
482966,good
482969,average
482970,average
482972,average
482973,good
482974,average
482975,average
482976,average
482981,average
482984,average
482985,average
482986,average
482988,average
482989,average
482990,average
482991,good
482992,average
482994,average
482995,good
482997,average
483000,average
483010,average
483011,average
483012,average
483013,average
483014,very good
483015,average
483016,average
483018,average
483020,average
483022,good
483023,average
483024,average
483025,average
483026,average
483029,average
483034,average
483037,average
483038,average
483039,average
483040,good
483041,good
483042,average
483043,average
483044,average
483045,average
483046,average
483048,average
483049,good
483050,average
483051,average
483052,average
483053,average
483054,average
483055,average
483057,average
483062,average
483066,average
483067,average
483069,average
483070,average
483073,average
483075,average
483076,good
483077,average
483078,average
483079,average
483081,good
483082,average
483084,average
483086,average
483087,average
483089,average
483103,average
483107,average
483108,average
483110,average
483115,average
483116,average
483119,average
483120,average
483125,average
483127,good
483128,average
483131,average
483134,average
483141,average
483144,good
483145,average
483147,average
483149,average
483150,average
483151,average
483152,very good
483154,average
483160,average
483163,average
483168,average
483169,good
483170,average
483172,average
483173,average
483174,average
483175,average
483176,average
483177,average
483179,average
483181,average
483184,average
483185,average
483189,average
483190,average
483191,very good
483194,average
483195,good
483196,average
483198,average
483200,average
483202,average
483206,poor
483208,good
483211,average
483212,average
483216,average
483225,average
483229,average
483231,average
483232,average
483233,average
483234,average
483238,good
483239,good
483240,good
483241,average
483247,average
483248,average
483249,good
483250,average
483253,average
483255,average
483256,average
483257,average
483258,average
483262,average
483263,average
483264,good
483269,average
483270,average
483271,average
483272,good
483275,good
483277,average
483278,average
483281,average
483287,good
483297,average
483299,average
483300,average
483301,good
483309,average
483310,average
483312,average
483314,average
483321,average
483325,average
483326,good
483327,average
483328,average
483329,average
483331,average
483334,good
483336,good
483347,average
483348,average
483349,average
483354,good
483355,average
483359,average
483362,average
483370,average
483372,average
483373,average
483374,average
483376,average
483381,average
483382,average
483388,average
483390,average
483392,good
483395,average
483399,average
483401,good
483402,average
483403,average
483408,average
483410,average
483411,average
483413,average
483421,average
483424,average
483425,average
483426,average
483444,average
483452,good
483456,average
483457,average
483458,average
483460,average
483465,average
483466,average
483467,good
483473,average
483476,average
483481,average
483483,average
483486,average
483487,average
483488,good
483489,average
483497,average
483503,average
483504,average
483510,average
483513,average
483514,average
483516,average
483520,average
483527,average
483528,average
483529,very good
483530,good
483537,average
483538,average
483542,average
483545,average
483548,average
483550,average
483552,good
483556,good
483557,average
483560,good
483562,average
483565,average
483569,average
483570,good
483571,average
483573,average
483575,average
483576,average
483578,average
483581,average
483582,average
483583,average
483588,average
483589,average
483590,good
483591,good
483592,average
483594,average
483595,average
483598,average
483606,average
483607,average
483609,good
483610,average
483613,average
483615,average
483621,good
483623,average
483624,average
483625,average
483630,average
483631,good
483632,average
483634,average
483645,good
483646,average
483647,average
483649,average
483650,average
483652,average
483653,average
483654,average
483655,average
483657,average
483658,average
483662,average
483663,average
483664,average
483668,good
483675,good
483677,average
483679,average
483684,average
483685,average
483686,average
483687,average
483688,average
483689,average
483690,average
483691,good
483692,average
483693,average
483694,average
483696,average
483697,average
483698,average
483701,average
483702,good
483703,average
483704,good
483705,average
483707,average
483711,average
483712,average
483714,average
483716,good
483717,average
483719,average
483721,average
483727,average
483729,average
483730,average
483731,average
483736,average
483737,average
483738,average
483742,average
483743,good
483744,good
483745,average
483746,average
483748,average
483752,average
483753,good
483755,average
483759,average
483762,average
483763,good
483769,average
483773,good
483776,average
483777,good
483778,average
483782,good
483784,good
483786,average
483789,average
483790,good
483791,average
483792,average
483796,good
483797,good
483799,average
483803,average
483805,good
483807,good
483812,average
483816,average
483817,average
483818,average
483819,good
483820,good
483821,good
483823,good
483824,average
483826,average
483828,average
483829,average
483830,average
483831,average
483838,average
483843,good
483844,good
483847,good
483848,average
483850,average
483851,average
483854,average
483857,average
483860,average
483863,average
483869,average
483871,average
483875,average
483883,good
483885,good
483889,good
483899,average
483902,average
483906,average
483908,average
483910,average
483916,average
483920,average
483926,average
483930,good
483933,average
483938,average
483940,average
483942,good
483954,average
483959,average
483960,average
483961,average
483963,average
483965,average
483968,average
483969,average
483970,average
483971,average
483973,average
483983,good
483989,good
483991,average
483995,average
483996,average
483999,average
484002,average
484003,average
484006,average
484011,average
484012,average
484017,good
484020,average
484025,average
484030,average
484047,average
484052,average
484053,average
484054,average
484058,good
484060,average
484062,average
484063,average
484064,average
484071,average
484075,average
484081,average
484082,good
484086,average
484096,average
484101,average
484102,good
484103,average
484104,average
484105,very good
484106,average
484107,average
484110,average
484111,average
484112,average
484120,average
484121,good
484123,very good
484124,average
484127,average
484128,average
484129,good
484132,average
484133,good
484134,average
484135,average
484139,good
484142,average
484148,average
484151,average
484152,average
484157,average
484158,average
484168,average
484177,average
484179,good
484181,very good
484183,average
484185,average
484186,good
484188,good
484190,average
484193,average
484197,average
484207,good
484217,average
484218,average
484221,average
484223,average
484224,average
484226,average
484227,average
484228,good
484232,average
484233,average
484234,average
484241,average
484247,average
484248,average
484254,average
484255,average
484256,average
484258,average
484259,good
484263,average
484266,average
484267,average
484271,average
484273,average
484278,good
484285,average
484286,average
484288,average
484290,average
484293,average
484298,average
484301,average
484302,average
484303,average
484305,average
484306,average
484310,average
484311,average
484313,average
484314,average
484315,good
484316,average
484318,average
484322,average
484324,average
484327,average
484328,average
484329,average
484338,average
484339,average
484340,average
484341,average
484342,average
484347,average
484348,average
484349,average
484351,average
484353,good
484354,average
484356,average
484363,average
484369,average
484370,average
484372,average
484376,average
484379,average
484381,average
484384,average
484387,good
484388,average
484389,average
484391,average
484394,average
484396,average
484400,average
484401,average
484402,good
484403,good
484404,average
484410,average
484411,good
484412,average
484413,average
484414,average
484415,average
484416,average
484417,average
484420,average
484426,average
484430,average
484432,average
484434,average
484435,good
484446,average
484449,average
484450,average
484453,average
484454,average
484455,average
484456,average
484460,average
484465,average
484466,average
484469,average
484474,average
484475,average
484481,average
484482,average
484483,average
484490,average
484491,average
484494,good
484496,average
484498,good
484503,good
484506,average
484508,good
484509,average
484513,average
484514,average
484516,average
484517,average
484518,average
484519,average
484525,good
484526,average
484527,average
484528,average
484531,good
484536,good
484537,average
484539,average
484540,good
484541,average
484542,average
484543,average
484544,good
484545,average
484546,average
484549,good
484553,average
484555,average
484556,good
484558,average
484560,good
484561,average
484562,good
484563,good
484564,good
484565,average
484574,average
484575,average
484576,good
484578,average
484580,average
484581,good
484582,good
484584,average
484585,average
484586,good
484587,good
484597,average
484598,average
484600,average
484601,very good
484603,average
484608,average
484612,average
484617,good
484618,average
484622,average
484623,average
484624,average
484626,good
484629,average
484644,good
484650,average
484652,average
484653,average
484656,average
484658,average
484664,average
484666,average
484683,average
484687,average
484691,average
484693,average
484694,average
484695,average
484700,average
484701,average
484703,good
484705,average
484707,average
484712,average
484713,good
484714,average
484719,average
484726,average
484728,average
484729,average
484730,average
484735,average
484740,good
484744,good
484752,average
484755,average
484759,average
484765,average
484766,good
484768,average
484770,average
484776,average
484783,average
484785,average
484788,average
484797,average
484800,average
484804,average
484807,average
484809,average
484810,average
484818,good
484819,average
484821,very good
484843,average
484855,average
484877,average
484887,good
484888,average
484891,average
484894,average
484895,average
484896,good
484898,average
484900,good
484901,average
484906,good
484908,average
484910,average
484913,good
484915,average
484917,good
484918,average
484921,average
484922,average
484923,average
484924,average
484927,average
484929,average
484934,average
484938,average
484939,average
484940,good
484941,average
484942,good
484943,good
484946,average
484947,average
484949,average
484950,good
484951,average
484953,average
484955,average
484957,average
484958,average
484959,good
484963,average
484966,average
484967,average
484971,average
484972,average
484976,average
484980,average
484983,good
484989,good
484992,average
485000,average
485001,average
485002,average
485005,average
485007,average
485009,good
485010,good
485028,average
485035,average
485040,good
485044,average
485048,average
485065,average
485071,average
485077,average
485080,average
485082,average
485084,average
485090,average
485092,average
485093,average
485094,good
485098,average
485099,average
485103,average
485106,average
485107,average
485109,average
485110,average
485111,good
485113,average
485114,average
485115,average
485118,average
485119,good
485121,average
485122,very good
485123,average
485128,average
485129,average
485133,average
485134,good
485138,average
485152,average
485154,average
485158,average
485159,average
485160,average
485162,average
485167,average
485171,average
485176,average
485177,average
485179,average
485183,average
485185,average
485190,good
485198,average
485199,average
485200,good
485202,average
485203,average
485206,average
485213,average
485214,average
485215,average
485216,good
485225,average
485226,average
485228,average
485231,average
485232,average
485233,average
485234,average
485235,average
485236,good
485252,good
485255,average
485256,average
485257,average
485258,average
485259,good
485260,average
485261,average
485262,average
485263,average
485264,good
485267,average
485268,average
485269,average
485271,average
485272,very good
485284,good
485285,average
485290,average
485294,average
485295,average
485297,average
485303,average
485306,average
485321,average
485323,good
485328,good
485340,average
485341,average
485343,good
485347,average
485348,average
485350,average
485352,average
485363,average
485382,average
485385,good
485397,good
485399,good
485402,average
485408,good
485412,average
485413,good
485414,average
485426,average
485430,good
485433,very good
485438,average
485440,average
485445,average
485447,average
485458,average
485460,average
485461,average
485468,average
485472,average
485474,good
485478,average
485481,average
485485,average
485486,average
485487,average
485501,average
485507,average
485512,average
485517,average
485518,average
485521,average
485529,average
485536,average
485544,average
485553,average
485554,average
485564,average
485565,good
485566,good
485567,average
485579,good
485580,average
485585,average
485586,average
485593,average
485604,average
485614,average
485633,average
485640,good
485656,average
485657,average
485660,average
485666,average
485669,good
485671,average
485672,good
485674,average
485675,very good
485684,good
485686,good
485687,average
485692,average
485696,average
485697,average
485707,average
485720,average
485725,average
485726,average
485728,average
485740,good
485745,average
485767,average
485772,average
485774,very good
485790,average
485791,average
485793,average
485796,average
485797,average
485804,very good
485807,average
485813,average
485815,average
485818,good
485819,average
485820,very good
485821,average
485827,good
485835,average
485836,average
485843,average
485846,average
485847,average
485849,average
485852,average
485857,average
485859,average
485866,average
485874,good
485875,average
485883,average
485885,average
485886,average
485901,average
485903,average
485907,average
485911,average
485915,average
485916,average
485921,average
485923,average
485932,average
485961,average
485964,average
485969,average
485977,average
485979,good
485985,average
485996,average
486001,good
486004,average
486013,average
486014,average
486016,average
486017,average
486019,very good
486020,average
486033,average
486034,good
486036,average
486039,average
486053,average
486057,good
486061,good
486066,average
486070,average
486072,average
486073,average
486077,average
486079,average
486080,good
486091,average
486092,average
486094,good
486095,average
486097,average
486098,average
486100,average
486105,average
486108,average
486117,very good
486120,average
486132,average
486135,average
486148,very good
486151,good
486156,average
486161,average
486169,average
486171,average
486172,average
486173,average
486181,good
486183,average
486187,good
486189,good
486191,average
486193,average
486196,average
486199,average
486200,average
486206,average
486214,average
486216,good
486220,average
486226,average
486232,average
486236,good
486242,average
486243,average
486246,good
486255,average
486256,average
486261,average
486267,average
486268,average
486280,average
486282,average
486284,good
486285,average
486286,average
486287,average
486288,average
486289,average
486290,average
486291,average
486294,average
486296,average
486298,good
486299,good
486300,average
486302,average
486303,average
486304,average
486306,good
486307,average
486311,average
486312,average
486313,average
486314,average
486316,average
486317,average
486319,average
486320,average
486321,average
486326,good
486329,average
486331,average
486332,average
486335,average
486337,good
486341,good
486352,average
486355,average
486358,average
486375,good
486388,average
486394,average
486395,average
486396,average
486411,average
486413,average
486419,average
486422,poor
486438,average
486450,average
486452,good
486453,average
486464,good
486468,good
486471,good
486479,average
486481,average
486486,average
486490,average
486491,average
486494,average
486495,average
486496,average
486499,average
486501,average
486503,average
486504,average
486512,good
486519,average
486521,good
486530,average
486533,good
486541,average
486549,average
486551,average
486554,average
486559,very good
486562,good
486563,average
486567,average
486570,average
486571,good
486574,average
486583,average
486585,average
486593,good
486595,average
486605,average
486608,very poor
486617,poor
486619,very good
486621,average
486628,good
486629,average
486634,good
486641,average
486649,good
486659,average
486663,average
486667,average
486672,average
486675,average
486676,average
486677,good
486681,average
486688,average
486704,average
486707,average
486710,average
486711,average
486722,average
486726,average
486727,good
486729,good
486732,average
486735,good
486737,good
486738,good
486747,average
486754,average
486757,average
486758,average
486759,good
486770,good
486771,average
486772,average
486778,average
486780,average
486782,average
486796,average
486797,average
486800,average
486802,average
486808,good
486810,average
486812,average
486815,average
486818,average
486822,good
486824,average
486825,average
486850,average
486851,average
486852,good
486853,average
486854,average
486856,average
486857,average
486858,average
486860,good
486862,average
486865,average
486869,good
486876,average
486878,average
486880,average
486881,average
486902,average
486903,good
486905,average
486910,good
486911,good
486912,average
486925,average
486926,average
486929,average
486936,good
486938,average
486942,good
486948,average
486953,good
486955,average
486965,average
486966,average
486967,average
486970,average
486979,average
486981,good
486987,average
486997,average
487003,average
487011,average
487013,average
487017,average
487018,average
487019,good
487020,good
487032,average
487039,average
487048,poor
487052,average
487053,average
487057,average
487059,good
487060,average
487062,average
487065,average
487069,good
487070,average
487073,good
487074,average
487077,average
487078,average
487080,good
487081,average
487082,average
487084,average
487086,good
487087,average
487100,average
487102,average
487103,average
487104,good
487107,average
487109,average
487111,average
487114,average
487115,average
487116,average
487119,average
487121,good
487127,average
487131,average
487132,average
487135,average
487143,average
487145,very good
487151,average
487152,average
487153,poor
487158,average
487159,good
487165,average
487167,good
487173,good
487181,very good
487182,average
487183,average
487188,good
487192,average
487200,average
487202,average
487205,good
487210,average
487214,average
487218,average
487221,average
487226,average
487227,good
487238,good
487244,average
487267,average
487268,average
487269,average
487271,average
487274,average
487283,average
487285,average
487286,average
487297,average
487301,average
487303,average
487304,average
487323,average
487333,good
487338,very good
487340,average
487347,average
487349,average
487354,good
487358,good
487364,average
487367,average
487372,average
487375,average
487378,good
487383,average
487385,average
487387,good
487389,good
487393,average
487395,average
487397,average
487398,average
487402,average
487418,average
487420,average
487428,average
487430,average
487435,average
487436,good
487437,average
487444,good
487455,average
487458,average
487464,good
487467,average
487468,average
487470,average
487475,good
487481,average
487485,very good
487487,average
487492,good
487494,good
487496,average
487497,good
487501,average
487502,good
487503,average
487506,average
487508,average
487510,good
487511,good
487513,average
487515,average
487524,good
487533,average
487535,average
487538,average
487544,good
487546,good
487548,average
487551,good
487555,good
487556,average
487558,average
487560,average
487561,average
487568,good
487569,average
487575,average
487576,average
487587,very good
487593,good
487605,good
487606,average
487608,average
487610,good
487616,average
487620,good
487626,good
487628,good
487649,good
487658,good
487659,very good
487660,good
487667,average
487669,average
487671,average
487681,average
487683,average
487686,good
487694,average
487701,average
487707,good
487714,good
487731,average
487733,average
487738,average
487739,good
487741,average
487746,good
487747,average
487750,average
487754,average
487757,average
487760,good
487762,average
487763,good
487768,good
487772,good
487773,good
487779,good
487781,good
487784,average
487785,average
487789,average
487792,average
487794,good
487800,average
487806,average
487811,average
487813,average
487818,average
487825,good
487827,good
487844,average
487845,average
487851,average
487856,average
487857,average
487860,average
487864,average
487868,average
487869,average
487881,good
487883,average
487885,average
487886,good
487890,average
487892,good
487898,average
487900,average
487907,good
487911,average
487914,average
487917,good
487919,average
487923,good
487930,average
487937,average
487948,average
487949,average
487951,good
487955,very good
487957,average
487958,average
487965,average
487966,average
487969,average
487971,good
487981,average
487985,average
487987,average
487989,average
487991,average
487998,good
488006,average
488012,good
488014,average
488015,average
488024,average
488036,good
488049,average
488057,average
488068,good
488069,average
488072,average
488093,average
488099,good
488113,good
488115,average
488119,average
488120,average
488124,average
488127,average
488130,average
488140,average
488164,average
488165,good
488173,average
488174,average
488177,good
488193,average
488198,very good
488204,average
488205,average
488208,average
488209,average
488213,average
488215,average
488216,good
488222,average
488229,average
488253,average
488257,average
488258,average
488260,good
488265,average
488267,good
488268,good
488269,average
488275,average
488284,average
488288,average
488290,average
488295,average
488296,average
488299,average
488300,average
488303,average
488306,average
488323,good
488335,average
488339,average
488341,average
488342,average
488343,average
488352,average
488353,good
488358,average
488361,average
488367,average
488377,average
488384,average
488389,average
488398,good
488401,average
488403,average
488404,average
488407,average
488410,good
488420,good
488424,average
488437,average
488451,good
488452,average
488464,good
488466,good
488471,average
488475,average
488477,average
488486,very good
488493,average
488497,average
488503,average
488509,good
488522,average
488531,average
488536,good
488539,good
488541,average
488543,average
488544,good
488561,good
488567,average
488570,good
488573,average
488574,average
488575,average
488576,average
488578,average
488580,average
488598,average
488613,average
488614,average
488616,average
488617,average
488628,average
488629,average
488630,average
488646,average
488647,good
488655,average
488661,average
488674,average
488676,average
488678,average
488683,average
488691,average
488700,good
488703,average
488707,average
488711,good
488715,good
488734,average
488740,average
488742,average
488743,average
488746,average
488747,very good
488748,average
488750,average
488751,average
488776,average
488777,average
488782,average
488784,average
488794,average
488796,average
488797,average
488812,average
488814,average
488821,average
488823,good
488844,average
488848,average
488857,poor
488860,very good
488862,good
488873,average
488886,average
488899,good
488901,average
488910,average
488911,average
488915,average
488917,average
488924,average
488928,average
488933,poor
488948,average
488955,average
488965,average
488968,average
488970,very good
488984,average
488985,good
488987,average
488992,average
488995,average
489004,average
489009,good
489018,average
489021,average
489026,average
489028,average
489029,average
489031,average
489032,average
489038,average
489040,average
489043,average
489046,average
489053,average
489054,average
489059,good
489061,average
489072,average
489074,average
489076,average
489080,average
489085,good
489086,average
489087,average
489099,average
489101,average
489105,average
489117,good
489124,good
489133,average
489139,average
489143,average
489145,average
489154,average
489155,average
489158,good
489165,average
489169,average
489175,average
489177,good
489180,good
489182,good
489210,average
489212,average
489223,good
489236,average
489241,average
489262,good
489269,average
489277,average
489282,average
489287,good
489298,average
489300,average
489308,average
489312,average
489316,average
489335,average
489337,average
489342,average
489346,average
489349,average
489354,good
489359,average
489361,average
489369,average
489370,average
489383,average
489386,average
489391,average
489392,average
489400,average
489405,average
489410,average
489416,average
489419,average
489420,average
489438,average
489441,average
489442,good
489445,average
489447,average
489451,average
489454,average
489465,good
489471,average
489472,poor
489475,average
489478,average
489484,average
489486,average
489494,good
489495,average
489496,good
489497,average
489499,average
489504,average
489510,average
489519,good
489521,average
489526,average
489533,average
489534,very good
489540,good
489545,average
489547,average
489555,average
489569,good
489575,good
489577,average
489583,average
